player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Caris LeVert,leverca01,2022,RS,IND,2488,1214,1.389367976387216,-1.921070790034307,-.5317028136470907,3.492445026789041,-3.460045085701227,.0323999410878137,1.912913966280666,-2.336220715067122,-.4233067487864566,1.433220835572863,1.433220835572863,0,1.401473838090472,-1.887994903611049,-.4865210655205763,-.5469444391975796
Kira Lewis Jr.,lewiski01,2022,RS,NOP,730,341,-2.083090594677507,-.5810915939981831,-2.66418218867569,-8.232588110040451,.3283402871384529,-7.904247822901999,-3.448533861356687,-.3825999192095315,-3.831133780566218,-.1894112586581844,-.1894112586581844,0,-2.853186532290966,-1.703045379750795,-4.556231912041761,.6995118700772022
Scottie Lewis,lewissc01,2022,RS,CHA,17,7,6.707818253742645,.0487677136788712,6.756585967421517,-9.923610856785432,-1.176988138812082,-11.10059899559751,3.675633068206562,-.1639501353007239,3.511682932905838,.0225432498268145,.0225432498268145,0,2.371690493233312,.0943397104047387,2.466030203638051,.8050248771791693
Damian Lillard,lillada01,2022,RS,POR,2186,1056,4.216854493708913,-1.845043165923431,2.371811327785482,2.852454076904086,-1.368358695246434,1.484095381657652,4.22721229902555,-1.817941252085835,2.409271046939715,2.799220971262804,2.799220971262804,0,5.280061375160397,-2.259893643643841,3.020167731516556,.7025097572058238
Nassir Little,littlna01,2022,RS,POR,2232,1088,-.2827466164946657,.8759328078685409,.5931861913738752,1.448460926053785,1.756895026794956,3.205355952848741,.0529611136166055,1.165893848740585,1.218854962357191,2.196003841770932,2.196003841770932,0,.4054144678029171,.5984177499149276,1.003832217717845,-.3217401046326488
Isaiah Livers,liveris01,2022,RS,DET,12,5,-26.6861946827969,12.12558901744229,-14.56060566535461,-2.49180675990339,-13.51609063664137,-16.00789739654476,-23.16449042582906,7.546031184998363,-15.6184592408307,-.0358165348829336,-.0358165348829336,0,-16.89264539292427,5.032198781212068,-11.8604466117122,9.092957483773647
Kevon Looney,looneke01,2022,RS,GSW,2524,1217,-1.923019454610683,2.113865343885795,.1908458892751117,3.61102753667299,-2.071332287757636,1.539695248915353,-.8981263669520196,1.247837418539306,.3497110515872861,1.911596889753429,1.911596889753429,0,-1.667469653209791,1.868421968361088,.2009523151512975,-.6773840393231094
Brook Lopez,lopezbr01,2022,RS,MIL,58,28,-3.454660275660149,14.02212810194934,10.56746782628919,2.634900316240098,-7.432011966781901,-4.797111650541803,-2.43726787026226,10.37569340442466,7.938425534162402,.1508016056867674,.1508016056867674,0,-2.084316809713485,9.684641152816148,7.600324343102663,-1.235419204358709
Robin Lopez,lopezro01,2022,RS,ORL,946,459,-2.476145043733854,-3.215753994243993,-5.691899037977847,-2.161196374855381,.3427357090974672,-1.818460665757914,-2.466372928660781,-2.625262306504988,-5.09163523516577,-.5442758792677306,-.5442758792677306,0,-4.472005754356659,-3.331984409380956,-7.803990163737614,-.7452741465276456
Didi Louzada,louzama01,2022,RS,NOP,15,7,-13.99834016991464,-8.911655909815561,-22.90999607973021,-8.902461081622201,-9.719026160282564,-18.62148724190477,-13.65960139215618,-9.470899678614442,-23.13050107077062,-.0706340956759991,-.0706340956759991,0,-7.755164707706793,-10.00806074266109,-17.76322545036789,-2.953642630623596
Kevin Love,loveke01,2022,RS,CLE,2288,1091,3.257262032734625,2.416007283748997,5.673269316483621,-.5272558866883853,.0232591264870174,-.5039967602013679,2.665119484853821,1.990555272908516,4.655674757762338,4.166061189363905,4.166061189363905,0,2.53493467481821,1.266931264336089,3.801865939154299,1.062379264781013
Kyle Lowry,lowryky01,2022,RS,MIA,3065,1493,1.973291023061466,1.256567731076468,3.229858754137934,1.330863457834975,2.075162235143495,3.40602569297847,1.925203585669686,1.469245562624282,3.394449148293969,4.742691488165231,4.742691488165231,0,2.085089203156426,1.805962560471722,3.891051763628148,1.329013619222156
Timothe Luwawu-Cabarrot,luwawti01,2022,RS,ATL,956,447,-1.832679790905015,.1342610169194555,-1.698418773985559,-5.186773173812434,-1.015372083441727,-6.202145257254162,-2.676435992476618,-.0636674352181372,-2.740103427694755,.0022633300580738,.0022633300580738,0,-3.111257292621609,-.6642135010832545,-3.775470793704864,.2797963106993011
Trey Lyles,lylestr01,2022,RS,DET,2073,990,-.712379396871472,-1.812987124110678,-2.52536652098215,2.282631879588397,-2.422371763498728,-.1397398839103308,-.0113043323320134,-1.988189575351779,-1.999493907683793,.3804549689269114,.3804549689269114,0,-.4243263874229844,-1.703554688645558,-2.127881076068542,.3624443350888347
Theo Maledon,maledth01,2022,RS,OKC,838,404,-5.134402977216552,.4497221131363555,-4.684680864080196,-6.983654018716184,-2.746038414185743,-9.729692432901928,-5.741340138189423,-.1932683634456124,-5.934608501635035,-.6576774494303212,-.6576774494303212,0,-5.009530152727976,-.3995305429325159,-5.409060695660492,.1922049218812528
Sandro Mamukelashvili,mamuksa01,2022,RS,MIL,621,301,-.8647289623725306,-5.693034312910433,-6.557763275282964,-4.391637753219317,-7.407434283366407,-11.79907203658572,-1.665810477955613,-6.409499643219636,-8.075310121175249,-.8123658933926438,-.8123658933926438,0,-1.497269118146542,-6.333814260834988,-7.83108337898153,-.6646494178740838
Terance Mann,mannte01,2022,RS,LAC,3369,1635,-.5976848091171689,-.1102837790039032,-.7079685881210721,-.8582726616166413,.8772422820710264,.0189696204543851,-.6603871373415713,.066611603621179,-.5937755337203923,1.781204873276567,1.781204873276567,0,-1.028145451484502,.5595666928517133,-.468578758632789,-.9698241355621857
Tre Mann,manntr01,2022,RS,OKC,1718,835,-3.651307994544896,-1.078475750799774,-4.72978374534467,-3.859171433260675,1.307167119903045,-2.552004313357629,-3.797119195993442,-.6607700225861552,-4.457889218579598,-.7224276950693854,-.7224276950693854,0,-4.640195682575701,-.721096058739764,-5.361291741315465,-.7085101404678699
Boban Marjanovic,marjabo01,2022,RS,DAL,203,98,-.452295286169577,-1.758219348868697,-2.210514635038274,1.481895472120403,5.280234826533635,6.762130298654037,-.0632098386088987,-.502335020369823,-.5655448589787218,.10949453104305,.10949453104305,0,-1.677328895029151,-.0894522032858297,-1.766781098314981,.2492841670612174
Lauri Markkanen,markkla01,2022,RS,CLE,2350,1148,.7026534056349142,.5683176647480606,1.270971070382975,5.371393092889759,-1.344054627297243,4.027338465592517,1.721951035729894,.1256395795107663,1.84759061524066,2.682928627235894,2.682928627235894,0,1.292235790523332,.8500015389316543,2.142237329454987,-.3680366655801305
Naji Marshall,marshna01,2022,RS,NOP,647,301,-2.339229258841192,.4361866733497515,-1.903042585491441,-6.559798108095605,4.97429148843801,-1.585506619657595,-3.328922950503809,1.456151195070933,-1.872771755432876,.1365456297021723,.1365456297021723,0,-3.299636322370936,-.5667389483039637,-3.8663752706749,1.356182954148903
Caleb Martin,martica02,2022,RS,MIA,2076,1009,-.05274861514175,2.810916040308044,2.758167425166294,.9219464347393583,-.2076288842669476,.7143175504724107,.110701640335201,2.296095344925282,2.406796985260483,2.645423931349605,2.645423931349605,0,.0809735347818034,2.611332374186892,2.692305908968696,-.3480705257828866
Cody Martin,martico01,2022,RS,CHA,2811,1334,.0019751627597714,1.708990570472777,1.710965733232549,2.315299529307895,-.272860254792663,2.042439274515232,.4699973964858706,1.433450918029774,1.903448314515644,3.138771657374215,3.138771657374215,0,.5038953855264241,1.564223985881236,2.06811937140766,-.8953694873384312
Kelan Martin,martike03,2022,RS,IND,908,444,-2.010376895910024,-.3345917471967575,-2.344968643106781,-3.099009830693595,-.4759457579114209,-3.574955588605016,-2.371952222446353,-.3682479166410227,-2.740200139087376,.0022103892557116,.0022103892557116,0,-1.773932573594887,-1.087182200561049,-2.861114774155936,-.4301144647114362
Kenyon Martin Jr.,martike04,2022,RS,HOU,2173,1021,.2927251414020051,-2.808030323923813,-2.515305182521808,2.70661366081317,-2.091458040139934,.615155620673236,.8499710078365452,-2.742552927721432,-1.892581919884886,.4446251016526979,.4446251016526979,0,-.0903028668514518,-4.070026234045521,-4.160329100896972,-.4507821959050564
Garrison Mathews,mathega01,2022,RS,HOU,2229,1046,1.960191875673295,2.674686746384306,4.634878622057601,5.09011875355878,-3.666523584286133,1.423595169272647,2.750512721271615,1.600658188286645,4.35117090955826,3.807903634666935,3.807903634666935,0,2.288523952325663,1.154175517601589,3.442699469927252,.4803147074186727
Dakota Mathias,mathida01,2022,RS,MEM,36,16,-.1092214042217504,-5.690417902243535,-5.799639306465285,-23.61226259822759,5.156234453719227,-18.45602814450836,-5.069859693755387,-3.817951876105788,-8.887811569861174,-.0505944405192072,-.0505944405192072,0,-2.443530389176019,-3.479958193346893,-5.923488582522912,.9771299257270917
Wesley Matthews,matthwe02,2022,RS,MIL,1149,538,-1.7509048894323,1.510009091654641,-.2408957977776591,4.09083842985728,2.78066017589829,6.871498605755571,-.6581125630781474,1.839074547566074,1.180961984487926,1.077676663011722,1.077676663011722,0,-1.418542275608913,1.054119867497266,-.3644224081116474,-.1225057715693648
Tyrese Maxey,maxeyty01,2022,RS,PHI,3503,1745,1.124323660748392,-1.072721736640201,.0516019241081909,1.876600046992617,-.2194815655359562,1.657118481456661,1.339051146322944,-.9785753683152817,.3604757780076618,2.719201856760217,2.719201856760217,0,.5592906205301488,-.3746066793249487,.1846839412052001,-1.804919393564012
Skylar Mays,mayssk01,2022,RS,ATL,415,202,-.473537529405721,-1.68682922906706,-2.160366758472781,-.2791396576857138,-4.777572964756203,-5.056712622441917,-.4865177280649675,-2.395885574897604,-2.882403302962572,-.0135097812833304,-.0135097812833304,0,-.930423885620679,-2.754987429173015,-3.685411314793694,-.9935072721923094
Miles McBride,mcbrimi01,2022,RS,NYK,302,151,-2.804810939173962,1.115153148683628,-1.689657790490334,1.253288686257568,3.538257294642928,4.791545980900496,-2.108889238751167,1.697386065878734,-.411503172872433,.1777608070231923,.1777608070231923,0,-1.967017595706003,1.113119010085652,-.8538985856203509,-1.328920197309387
Mac McClung,mccluma01,2022,RS,CHI,8,3,-11.58052369048495,-21.309456529403,-32.88998021988795,-14.86493533607248,-5.313895744788891,-20.17883108086137,-13.09278424500344,-19.33216754108899,-32.42495178609243,-.0485962093790668,-.0485962093790668,0,-11.20509562635628,-20.01718762247101,-31.2222832488273,6.982227435178161
CJ McCollum,mccolcj01,2022,RS,POR,2612,1267,2.005188811858306,-.3205813443178587,1.684607467540447,1.782239306925982,-2.736965818145922,-.9547265112199395,2.106076431309879,-.7955193190687322,1.310557112241147,2.622536336286486,2.622536336286486,0,2.702327888804742,-.6623482691945896,2.039979619610153,-.0876103813134771
